conversation_id,title,messages,user_messages,assistant_messages,start_time,end_time,duration_minutes
69f03d1a-c9ac-83e8-955d-e61f258ef5df,AI&DS Application Follow-up,6,3,3,2026-04-28 04:52:42.135999918,2026-04-28 04:54:24.177051067,1.7006841858166666
6a042726-1eb0-83e9-9d87-541b0bc2986a,Insert button battery,6,3,3,2026-05-13 07:24:46.066999911,2026-05-13 07:26:40.581902027,1.9085817019333333
6a5a2660-a458-83ee-adaf-3d3e16f8a86f,Market Analysis Overview,6,2,4,2026-07-17 12:56:03.032000065,2026-07-17 13:02:57.076906919,6.9007484475666665
6a5a24e4-07ec-83ee-bf41-34c63c88765f,Data Analysis Process,6,3,3,2026-07-17 12:49:35.463000059,2026-07-17 12:53:50.693989038,4.2538498163166665
6a0a6d18-b1d8-83ec-9931-c88004a574ee,Samsung 4C Error Fix,6,3,3,2026-05-18 01:36:31.081000090,2026-05-18 01:42:52.164966106,6.351399433599999
69f1fb4c-d1c0-83e8-b092-0ce59c436844,AI Image Prompt Creation,6,3,3,2026-04-29 12:36:34.977999926,2026-04-29 12:38:45.994024038,2.183600401866667
698ac077-04e8-8323-9a3a-d29bbb8f143c,Java Syntax Overview,5,2,3,2026-02-10 05:21:56.457999945,2026-02-10 05:25:19.487701893,3.3838283658
69d9d13a-5150-83e8-8e72-446d6f916ebb,Tablet options under ₹2000,5,2,3,2026-04-11 04:42:46.676000118,2026-04-11 04:43:55.538367033,1.1477061152499999
6a33c59f-c138-83e8-8531-ac6a30671731,School Uniform Notice,5,2,3,2026-06-18 10:18:08.483999968,2026-06-18 10:18:24.753736019,0.27116226751666667
6a7d5ad6-95f4-83e8-977d-3db3e401330d,Clean Structured PDF,5,1,4,2026-08-13 05:50:25.678999901,2026-08-13 05:52:38.688394070,2.2168232361499998
69de04fa-4cbc-83e8-ba17-ba2e1e84b9cb,4x6 Poster Placement Tips,5,2,3,2026-04-14 09:12:41.486999989,2026-04-14 09:13:55.589348078,1.2350391348166667
6928876c-6210-8321-bc0a-31ce4cdfaefe,Session reminder request,4,2,2,2025-11-27 17:16:26.671999931,2025-11-27 17:17:20.974287987,0.9050381342666667
691c6e8a-bb88-8324-ab2e-7edc28529cfa,Trip description prompt,4,2,2,2025-11-18 13:03:05.780999899,2025-11-18 13:04:22.326188087,1.2757531364666665
68d3e227-4c64-832a-82c0-912dcda7e97b,Set margins in doc,4,2,2,2025-09-24 12:21:05.548000097,2025-09-24 12:22:41.494313002,1.5991052150833334
69e225b2-0fc8-83e8-9b04-629c8b58780a,Find Jio Number,4,2,2,2026-04-17 12:21:24.908999920,2026-04-17 12:22:06.376724958,0.6911287506333333
6a044766-5808-83e9-ad71-c195c8c7bae6,Legit Online Typing Jobs,4,2,2,2026-05-13 09:42:14.141000032,2026-05-13 09:43:16.709070921,1.0428011814833333
6a17da65-e764-83a9-8fe7-30d0d39c6f5e,AI/ML Experience Guidance,4,2,2,2026-05-28 06:02:15.539000034,2026-05-28 06:08:02.126878977,5.77646464905
69f1fae5-f140-83e8-9e07-b495a2a1ba39,Image Generation Prompt,4,2,2,2026-04-29 12:34:52.367000103,2026-04-29 12:35:45.032291888,0.8777548630833334
69f72315-0fa8-83e8-ad93-bf2d4044d57b,Track Steps and Cycling,4,2,2,2026-05-03 10:27:52.158999920,2026-05-03 10:30:11.297787905,2.3189797997499997
6a68b617-4324-83ee-9e61-bd170a171961,Freight Shipping Update,4,1,3,2026-07-28 14:01:02.507999897,2026-07-28 14:01:08.238814116,0.09551357031666667
6a6c02d1-03d0-83ee-a320-3cc6202ca1f4,Grammar Correction Clarification,4,2,2,2026-07-31 02:05:01.089999914,2026-07-31 02:05:21.660099983,0.34283500115
6a65fa9e-4d60-83e8-aab2-9c25f094f23b,Noise ALT Buds (S) Review,4,2,2,2026-07-26 12:16:23.513999938,2026-07-26 12:18:30.516752958,2.1167125503333333
6a68b622-19e4-83ee-96ba-3ce896e0d1e8,Explain Request Clarification,4,2,2,2026-07-28 14:01:35.070112944,2026-07-28 14:01:54.869775057,0.32999436855000003
6a797250-8634-83ee-91c1-751638889fad,Reference Sheet Creation,4,1,3,2026-08-10 06:40:28.223999977,2026-08-10 06:40:40.709034920,0.20808391571666668
6a2fd8d1-1404-83ee-b614-3b80049be30b,Homework Reminder Template,4,2,2,2026-06-15 10:50:12.924000025,2026-06-15 10:50:40.498632908,0.4595772147166667
69e313ba-0ee4-83e8-a3ad-471b333d52d5,SSC Phase-XIV Exam Details,4,2,2,2026-04-18 05:16:53.009000063,2026-04-18 05:18:38.339380026,1.7555063327166667
69eb0f0b-1234-83e8-b794-26acff131e68,Caption suggestions for post,4,2,2,2026-04-24 06:35:30.546999931,2026-04-24 06:41:00.340472937,5.496557883433334
69aeea3b-edb4-8322-9c05-ddd20f892069,IT Support Concepts,4,2,2,2026-03-09 15:41:49.032000065,2026-03-09 15:42:18.285314083,0.48755523363333336
698734c0-b4a0-83a8-95da-0a8f0cabe0cb,Poster Design Request,4,4,0,2026-02-07 12:49:12.852999926,2026-02-07 13:12:48.474999905,23.593699999650003
69e2309f-14a8-83e8-a22c-689ae5498c2b,Jio SIM Activation Issues,4,2,2,2026-04-17 13:07:57.302999973,2026-04-17 13:11:32.825778961,3.5920463164666665
6a07ed91-9908-83e8-9157-4637971dd1e0,Best Camera Mobiles 2026,4,2,2,2026-05-16 04:07:25.612999916,2026-05-16 04:08:26.634870052,1.0170311689333333
69d89589-9380-83e8-93c4-d49f74901546,Graduation with Paws,4,2,2,2026-04-10 06:15:40.058000088,2026-04-10 06:16:28.411190987,0.8058865149833333
69da618c-bf04-83e8-9333-eb8786362bdb,Instagram Login Check,4,2,2,2026-04-11 14:58:27.915999889,2026-04-11 14:59:07.987205982,0.6678534348833334
696fa602-b6dc-8328-88be-50f52c6bc1b1,Tamil Film Character Match,4,2,2,2026-01-20 15:58:20.121000051,2026-01-20 15:59:19.046999931,0.982099998
69a16d15-5370-8321-947c-811fe092557f,Streamlit Web App in Colab,3,1,2,2026-02-27 10:08:51.918252945,2026-02-27 10:09:18.052970886,0.43557863235000005
69770f41-469c-8322-b707-bb8c120e245f,Alternatives to Streamlit in Colab,2,1,1,2026-01-26 06:53:20.338000059,2026-01-26 06:53:20.876528978,0.008975481983333334
6836a46f-e138-8004-88f4-a95d88561f35,NVD CPE API Design,2,1,1,2025-05-28 05:51:43.272000074,2025-05-28 05:51:44.400844097,0.01881406705
6975c08f-3820-8323-a6d8-52f774717aa4,Two Finger Whistling,2,1,1,2026-01-25 07:04:56.012000084,2026-01-25 07:04:56.413497925,0.006691630683333334
6974befb-f3ec-8323-acf0-b5a6191fd794,Murder Mystery Kaveri House,2,1,1,2026-01-24 12:46:31.212979078,2026-01-24 12:46:31.746999979,0.00890034835
693da768-7ed0-8321-9176-990dbc714b64,Engineering simplified,2,1,1,2025-12-13 17:50:50.025000095,2025-12-13 17:50:50.041364908,0.0002727468833333333
692d9813-fe20-8323-8683-10cff801b827,Fix librosa warnings,2,1,1,2025-12-01 13:28:53.049000025,2025-12-01 13:28:53.991612911,0.015710214766666668
69a5ce7f-a500-8321-ba62-616fcd1ce4b8,Whisper Module Error Fix,2,1,1,2026-03-02 17:53:00.911000013,2026-03-02 17:53:04.942666054,0.06719443401666667
6987326d-d1d4-8324-afef-550972b9f8c1,Book Cover Design,2,2,0,2026-02-07 12:39:49.865999937,2026-02-07 12:40:36.319000006,0.7742166678166666
69b16ad9-6774-8321-a216-039e8155afc7,Change Canva Template Fast,2,1,1,2026-03-11 13:15:48.283999920,2026-03-11 13:15:48.670826912,0.006447116533333333
6977024e-4e48-8323-9911-98a70d672747,Whisper Module Installation Error,2,1,1,2026-01-26 05:57:35.177999973,2026-01-26 05:57:35.714724064,0.008945401516666666
6976fefd-f620-8321-8129-adaae0fcd43f,Recovering Old Code,2,1,1,2026-01-26 05:44:40.290999889,2026-01-26 05:44:40.563811064,0.004546852916666667
69772c82-7670-8323-8478-4164251c0e7e,Gradio audio file error,2,1,1,2026-01-26 08:57:40.717999935,2026-01-26 08:57:41.277467012,0.009324451283333333
6a5a2849-a8e8-83e8-89fd-eceaca26fa9b,Digital Marketing Analytics Process,2,1,1,2026-07-17 13:04:50.552999973,2026-07-17 13:04:53.491786957,0.048979783066666664
69e23552-4fdc-83e8-8eb1-6e2889c4c55f,Redmi Pad 2 Details,2,1,1,2026-04-17 13:27:54.404999971,2026-04-17 13:27:55.697379112,0.02153965235
69d702eb-1f50-8322-b508-009ce4327769,ML Classifier Explanation,2,1,1,2026-04-09 01:37:47.326999903,2026-04-09 01:37:48.454273939,0.0187879006
69d67955-2d04-83e8-8f3e-5ec1782db5ac,Project Final Review Prep,2,1,1,2026-04-08 15:51:05.523000001,2026-04-08 15:51:08.003004074,0.04133340121666666
6986cf21-b210-8321-9156-dd4226dc3931,Resume Bullet Points,2,1,1,2026-02-07 05:35:40.137000084,2026-02-07 05:35:41.136497021,0.016658282283333332
69b170b0-9c7c-8323-ae91-7bc7b2516071,GitHub in Resume,2,1,1,2026-03-11 13:40:12.519999981,2026-03-11 13:40:13.074454069,0.009240901466666666
69aee890-840c-8323-b595-4f127ad7ebf8,Self Introduction Project Explanation,2,1,1,2026-03-09 15:34:52.085000038,2026-03-09 15:35:59.017209053,1.1155368169166666
6986c944-0e9c-8322-b51b-1ec7e9e74d87,DSA Concepts Explained Simply,2,1,1,2026-02-07 05:10:57.157999992,2026-02-07 05:10:57.652092934,0.008234882366666666
69a92b47-95b0-8324-b174-307ee4b212d6,Secondary Subject Area Suggestions,2,1,1,2026-03-05 07:05:50.153000116,2026-03-05 07:05:50.906583071,0.012559715916666667
69a5ceec-7258-8323-a75a-52ef689131a5,Whisper Module Installation,2,1,1,2026-03-02 17:54:53.551000118,2026-03-02 17:54:54.646857023,0.01826428175
69fb3b21-c6d0-83e8-8d44-79363b252ef9,Caption Suggestions,2,1,1,2026-05-06 12:59:22.335000038,2026-05-06 12:59:23.465971947,0.018849531816666668
69ffec63-2b88-83ec-b178-c6e8d4437548,Short Hair Captions,2,1,1,2026-05-10 02:24:43.802999973,2026-05-10 02:24:44.611638069,0.0134773016
6a143e70-4208-8322-bb6e-a9e9aa8a281c,Black Screen After Login,2,1,1,2026-05-25 12:20:44.506999969,2026-05-25 12:20:46.041181087,0.0255696853
69fec9e5-7e10-83e9-86a1-b07cc814cb65,Hotspot Data Consumption Issues,2,1,1,2026-05-09 05:46:48.838000059,2026-05-09 05:46:50.026349068,0.019805816816666665
6a147e27-419c-8323-a91a-ff755df4b5d0,Night Photography Tips,2,1,1,2026-05-25 16:52:14.408999920,2026-05-25 16:52:16.867676020,0.040977935
69f987c6-faec-83e8-9880-8c62fe949f17,Phone Comparison Advice,2,1,1,2026-05-05 06:01:58.630000114,2026-05-05 06:02:07.381984949,0.14586641391666666
69f826d5-7434-83e8-9ddd-f9a45b5aa4f4,Using Fresh Mehndi Leaves,2,1,1,2026-05-04 04:56:07.249000072,2026-05-04 04:56:09.417419910,0.036140330633333335
6a5a2828-fe14-83e8-a7d5-291b379f129a,Instagram Comment-to-DM Automation,2,1,1,2026-07-17 13:03:36.302000046,2026-07-17 13:03:39.543066978,0.054017782199999996
6a599c02-a8e0-83ee-868f-021d5e41ad01,Interview Project Explanation,2,1,1,2026-07-17 03:07:38.934999943,2026-07-17 03:07:40.253916979,0.0219819506
6a491bcd-c7e8-83e8-b2ce-f0e62d891f65,Alignment Verification Tips,2,1,1,2026-07-04 14:42:42.050761938,2026-07-05 03:13:55.568000078,751.2252873023333
6a4290ed-970c-83e8-b959-6c53f0db45f1,No Response Follow-up Guide,2,1,1,2026-06-29 15:36:22.489000082,2026-06-29 15:36:23.599596977,0.01850994825
6a1d2a85-a92c-8320-83da-f187626a9b08,Eye Scratch and Dark Circles,2,1,1,2026-06-01 06:47:01.664000034,2026-06-01 06:47:04.764987946,0.05168313186666666
6a212f26-b70c-8323-92e8-ab53bf5f7823,Fresher Developer Role Chennai,2,1,1,2026-06-04 07:53:57.513000011,2026-06-04 07:54:15.497930050,0.29974883398333335
6a2a3ace-ce94-8323-8b16-63ae175043d5,Vowel Fill-in Questions,2,1,1,2026-06-11 04:34:30.368999958,2026-06-11 04:34:34.205889940,0.06394816636666667
6a5e1463-4158-83e8-b482-69ee464d39f7,Understanding banger meaning,2,1,1,2026-07-20 12:28:30.940999985,2026-07-20 12:28:39.573157072,0.14386928478333333
6a6891b1-55f8-83e8-be16-045ed848efc6,Online shopping price check,2,1,1,2026-07-28 11:26:01.765000105,2026-07-28 11:26:08.196154118,0.10718590021666666
6a5b24ed-90b8-83ee-b521-52742f25d31d,Create Claude Desktop Shortcut,2,1,1,2026-07-18 07:02:30.687805891,2026-07-18 07:02:48.203000069,0.2919199029666667
6a702319-f698-83e8-ada9-cdaa81522ecb,Marketing Metrics Overview,2,1,1,2026-07-16 10:27:42.062167883,2026-08-03 05:12:13.490999937,25604.523813867567
6a62f1fc-746c-83ee-a47b-8a0896a5693d,Job Referral Request Message,2,1,1,2026-07-24 05:03:12.569000006,2026-07-24 05:03:14.071445942,0.0250407656
6a5e1482-eb58-83ee-ad18-74026ba95e7c,Meaning of Mass,2,1,1,2026-07-20 12:28:54.201999903,2026-07-20 12:28:55.192972898,0.016516216583333333
6a5b1c3b-a700-83ee-850b-7334bf3e2813,Tech for Data Analysis,2,1,1,2026-07-18 06:26:17.994136095,2026-07-18 06:26:36.401000023,0.30678106546666667
69e87366-bf48-83e8-8167-18fcb8487c08,Nighttime Flash Photography,1,1,0,2026-04-22 07:06:11.750999928,2026-04-22 07:06:11.750999928,0.0
