conversation_id,title,total_messages,user_messages,assistant_messages,user_assistant_ratio,duration_minutes,active_days,messages_per_hour,avg_user_message_length,median_user_message_length,max_user_message_length,avg_user_words,total_user_words,first_hour,first_day,first_month,first_year,peak_user_hour,technical_term_count,primary_intent,primary_intent_score,depth_score,builder_score,learning_score,troubleshooting_score,technical_score,interaction_intensity,persistence_score,iteration_score,conversation_type
69ca811d-03b4-83e8-a63e-87c49e4542a8,Instruction clarification request,30,15,15,1.0,22.64125418333333,1,79.50089625887486,769.2666666666667,0.0,9843,60.66666666666666,910,13,Monday,March,2026,14,135,troubleshoot,4,61.61825726141078,48.54771784232365,56.59751037344398,98.25726141078837,97.0954356846473,51.45228215767634,54.356846473029044,80.18672199170123,Problem Solver
69cf2534-6e9c-83e8-b71c-cf1433242240,Co-author Details Formatting,24,12,12,1.0,45.84386345,1,31.41096521174635,30.25,31.0,62,4.333333333333333,52,2,Friday,April,2026,2,0,build,2,62.863070539419084,60.477178423236516,22.40663900414938,12.572614107883817,20.95435684647303,27.800829875518673,59.08713692946058,75.72614107883817,Builder
69cf3106-cc00-83e8-bc39-75ef121cb8a1,PPT Content Creation,8,4,4,1.0,9.65741745,1,49.702728755916006,19.0,12.5,48,3.75,15,3,Friday,April,2026,3,0,build,1,45.98893499308437,60.477178423236516,10.04149377593361,12.572614107883817,20.95435684647303,39.004149377593365,47.634854771784234,43.983402489626556,Builder
69d0be95-2d9c-83e8-a7e9-47b88cc29b23,Life Path Analysis,16,8,8,1.0,17.169568466666664,1,55.91287875777209,58.875,3.0,417,10.0,80,7,Saturday,April,2026,7,2,research,1,56.08575380359613,33.29875518672199,37.095435684647306,39.95850622406639,66.59751037344398,41.90871369294606,53.36099585062241,65.35269709543569,Researcher
69d659ab-1f58-83e8-b99d-4c07ca6cd662,Winget FFmpeg Installation Help,22,11,11,1.0,220.72651643333333,1,5.980251133074369,1385.909090909091,514.0,9768,122.0909090909091,1343,13,Wednesday,April,2026,13,191,learn,17,66.87413554633471,48.96265560165975,98.34024896265561,58.75518672199169,97.9253112033195,13.278008298755188,68.04979253112033,73.34024896265561,Learner
69d672d4-53cc-83e8-8322-f7b5a4c4755e,WAV Clarification Request,6,3,3,1.0,584.1911944,2,0.6162366078963959,10.333333333333334,3.0,25,2.333333333333333,7,15,Wednesday,April,2026,15,1,other,0,71.92254495159058,26.45228215767635,3.983402489626556,31.74273858921162,52.9045643153527,6.224066390041494,90.4564315352697,34.75103734439834,Explorer
69d67955-2d04-83e8-8f3e-5ec1782db5ac,Project Final Review Prep,2,1,1,1.0,0.0413334,1,2903.2211238368973,49.0,49.0,49,8.0,8,15,Wednesday,April,2026,15,1,learn,1,21.99170124481328,26.45228215767635,62.11618257261411,31.74273858921162,52.9045643153527,88.79668049792531,24.979253112033195,9.751037344398341,Learner
69d702eb-1f50-8322-b508-009ce4327769,ML Classifier Explanation,2,1,1,1.0,0.0187879,1,6387.089562963397,185.0,185.0,185,28.0,28,1,Thursday,April,2026,1,5,learn,1,20.60857538035961,38.17427385892116,80.08298755186722,45.809128630705395,76.34854771784232,92.9460580912863,22.489626556016596,9.751037344398341,Learner
69d72e2c-9370-8324-91f8-669c59d2241f,Intellectual Disability Overview,9,4,5,0.8,147.59905783333335,1,3.65855993884297,8.25,5.0,23,1.25,5,4,Thursday,April,2026,4,1,other,0,58.02213001383126,26.45228215767635,2.821576763485477,31.74273858921162,52.9045643153527,10.37344398340249,66.55601659751036,46.2655601659751,Explorer
69d7e042-87c0-83e8-9dd5-de2f4d363bc5,Video Clarity Improvement,13,6,7,0.8571428571428571,5.53110815,1,141.02056565283397,16.666666666666668,18.0,42,3.6666666666666665,22,17,Thursday,April,2026,17,0,create_content,1,48.61687413554633,10.477178423236515,10.24896265560166,12.572614107883817,20.95435684647303,63.90041493775933,43.40248962655602,58.09128630705394,Creator
69d89589-9380-83e8-93c4-d49f74901546,Graduation with Paws,4,2,2,1.0,0.8058865,1,297.8086864589493,64.0,64.0,117,14.0,28,6,Friday,April,2026,6,0,create_content,1,29.875518672199167,10.477178423236515,32.946058091286304,12.572614107883817,20.95435684647303,77.59336099585063,30.70539419087137,24.5850622406639,Creator
69d9cb50-ae54-83e8-833c-eeb705f61651,Worth Buying Verdict,14,7,7,1.0,10.75897605,1,78.07434425881077,54.285714285714285,61.0,108,10.857142857142858,76,4,Saturday,April,2026,4,0,other,0,52.28215767634854,10.477178423236515,34.60580912863071,12.572614107883817,20.95435684647303,49.79253112033195,48.63070539419087,61.51452282157676,Explorer
69d9d13a-5150-83e8-8e72-446d6f916ebb,Tablet options under ₹2000,5,2,3,0.6666666666666666,1.1477061,1,261.3909606300777,21.5,21.5,22,5.5,11,4,Saturday,April,2026,4,0,other,0,32.91839557399724,10.477178423236515,9.709543568464731,12.572614107883817,20.95435684647303,76.34854771784232,32.697095435684645,27.489626556016596,Explorer
69da618c-bf04-83e8-9333-eb8786362bdb,Instagram Login Check,4,2,2,1.0,0.6678534333333332,1,359.36028478903285,12.5,12.5,25,2.5,5,14,Saturday,April,2026,14,0,other,0,29.46058091286307,10.477178423236515,3.4854771784232366,12.572614107883817,20.95435684647303,78.83817427385893,29.95850622406639,24.5850622406639,Explorer
69db064e-cac0-83e8-ac8a-bf41efd9da33,4x6 Photo Poster Printing,11,5,6,0.8333333333333334,4.034162833333333,1,163.60271691231105,43.0,29.0,111,8.4,42,2,Sunday,April,2026,2,0,create_content,3,45.50484094052558,10.477178423236515,28.423236514522827,12.572614107883817,20.95435684647303,67.21991701244814,40.66390041493776,52.9045643153527,Creator
69dc7801-20e0-83e8-8bd9-a29beef51e21,Best tablet under ₹5000,52,26,26,1.0,45.08249953333333,1,69.20645554918973,17.846153846153847,8.0,105,3.6538461538461537,95,4,Monday,April,2026,5,1,research,1,67.3582295988935,26.45228215767635,19.170124481327804,31.74273858921162,52.9045643153527,45.22821576763486,58.83817427385892,90.04149377593362,Researcher
69dddef8-7228-83e8-9166-a726602a72b9,Echo Show 5 Review,10,5,5,1.0,11.547481883333337,1,51.95938006761367,23.2,26.0,60,2.8,14,6,Tuesday,April,2026,6,1,learn,1,49.170124481327804,26.45228215767635,51.53526970954357,31.74273858921162,52.9045643153527,41.078838174273855,48.879668049792535,51.55601659751038,Learner
69de04fa-4cbc-83e8-ba17-ba2e1e84b9cb,4x6 Poster Placement Tips,5,2,3,0.6666666666666666,1.2350391333333337,1,242.90728277597893,38.0,38.0,38,7.5,15,9,Tuesday,April,2026,9,0,create_content,3,33.056708160442604,10.477178423236515,20.8298755186722,12.572614107883817,20.95435684647303,74.68879668049793,32.946058091286304,27.489626556016596,Creator
69de299a-59dc-83e8-abec-b911bb9c5000,Study Photography Basics,11,5,6,0.8333333333333334,5.3147559,1,124.18256123484431,36.6,43.0,57,6.6,33,11,Tuesday,April,2026,11,0,learn,1,46.47302904564315,10.477178423236515,63.81742738589212,12.572614107883817,20.95435684647303,61.41078838174274,42.406639004149376,52.9045643153527,Learner
69de2c0f-45cc-83e8-b938-f47872e3111a,Weight Loss Plan,18,9,9,1.0,11.703229066666667,1,92.28222346566506,56.0,63.0,89,10.0,90,11,Tuesday,April,2026,12,3,build,3,55.18672199170124,85.26970954356847,36.2655601659751,42.32365145228216,70.53941908713693,55.601659751037346,49.128630705394194,69.29460580912863,Builder
69df52d5-823c-83e8-9323-5b4db6182e2d,Job Posting Assistance,8,3,5,0.6,18.8647782,1,25.44424296491331,62.333333333333336,44.0,143,13.0,39,8,Wednesday,April,2026,8,1,learn,1,49.446749654218536,26.45228215767635,74.02489626556016,31.74273858921162,52.9045643153527,24.481327800829874,53.85892116182573,39.62655601659751,Learner
69e0f51f-bda8-83e8-9005-0743ac3b6d6a,Shy Romantic Song Captions,14,7,7,1.0,55.02318043333333,1,15.26629310382654,71.57142857142857,40.0,150,14.285714285714286,100,14,Thursday,April,2026,14,0,create_content,2,58.78284923928078,10.477178423236515,41.07883817427386,12.572614107883817,20.95435684647303,20.33195020746888,60.33195020746888,61.51452282157676,Creator
69e225b2-0fc8-83e8-9b04-629c8b58780a,Find Jio Number,4,2,2,1.0,0.6911287500000001,1,347.2580181333796,32.0,32.0,49,7.0,14,12,Friday,April,2026,12,0,other,0,29.598893499308435,10.477178423236515,16.929460580912863,12.572614107883817,20.95435684647303,78.00829875518673,30.20746887966805,24.5850622406639,Explorer
69e22cde-2304-83e8-ab5a-256f4f580697,Jio SIM in Tablet,6,3,3,1.0,1.6549921166666666,1,217.52369475032847,49.66666666666666,63.0,70,10.666666666666666,32,12,Friday,April,2026,12,0,other,0,35.26970954356847,10.477178423236515,28.29875518672199,12.572614107883817,20.95435684647303,72.61410788381743,34.19087136929461,34.75103734439834,Explorer
69e2309f-14a8-83e8-a22c-689ae5498c2b,Jio SIM Activation Issues,4,2,2,1.0,3.5920463,1,66.81428354640084,24.0,24.0,28,5.0,10,13,Friday,April,2026,13,0,other,0,35.131396957123094,10.477178423236515,10.70539419087137,12.572614107883817,20.95435684647303,44.81327800829876,40.16597510373444,24.5850622406639,Explorer
69e23552-4fdc-83e8-8eb1-6e2889c4c55f,Redmi Pad 2 Details,2,1,1,1.0,0.02153965,1,5571.121164921435,30.0,30.0,30,6.0,6,13,Friday,April,2026,13,1,other,0,21.16182572614108,26.45228215767635,12.406639004149378,31.74273858921162,52.9045643153527,91.28630705394191,23.48547717842324,9.751037344398341,Explorer
69e3063e-4ba0-83e8-b835-3f010c8e35ea,Central Government Jobs Guide,12,6,6,1.0,5783.112992416666,2,0.1245004206115509,10.5,6.5,23,2.1666666666666665,13,4,Tuesday,April,2026,4,2,other,0,82.01936376210234,33.29875518672199,6.058091286307054,39.95850622406639,66.59751037344398,2.904564315352697,95.18672199170123,56.95020746887967,Explorer
69e309da-f7cc-83e8-bd9f-928e64524f14,Stenographer Role and Exams,27,13,14,0.9285714285714286,761.2904268666666,2,2.1279658101936554,31.46153846153846,36.0,59,5.769230769230769,75,16,Friday,April,2026,4,0,planning,1,87.2060857538036,10.477178423236515,25.228215767634854,12.572614107883817,20.95435684647303,8.71369294605809,91.45228215767635,77.9045643153527,Planner
69e313ba-0ee4-83e8-a3ad-471b333d52d5,SSC Phase-XIV Exam Details,4,2,2,1.0,1.7555063166666665,1,136.7126952044861,6.0,6.0,12,1.5,3,5,Saturday,April,2026,5,0,other,0,32.088520055325034,10.477178423236515,2.074688796680498,12.572614107883817,20.95435684647303,62.655601659751035,34.68879668049793,24.5850622406639,Explorer
69e480e6-ca10-83e8-96e4-3d7e83f44ab8,Chocolate Milkshake Recipe,19,9,10,0.9,4910.4168458,2,0.2321595163504438,31.33333333333333,31.0,60,5.0,45,21,Wednesday,April,2026,7,0,build,1,86.3070539419087,60.477178423236516,22.9045643153527,12.572614107883817,20.95435684647303,4.149377593360995,94.68879668049793,69.91701244813277,Builder
69e87366-bf48-83e8-8167-18fcb8487c08,Nighttime Flash Photography,1,1,0,,0.0,1,0.0,479.0,479.0,479,68.0,68,7,Wednesday,April,2026,7,1,other,0,15.07607192254495,26.45228215767635,49.54356846473029,31.74273858921162,52.9045643153527,0.4149377593360996,18.008298755186722,5.186721991701245,Explorer
69e873e3-68d8-83e8-a308-373c022495b6,Email Response to Complaint,6,3,3,1.0,6.054428633333333,1,59.46060673966488,5.0,2.0,13,1.3333333333333333,4,7,Wednesday,April,2026,7,0,build,1,40.94052558782849,60.477178423236516,2.116182572614108,12.572614107883817,20.95435684647303,43.56846473029046,44.398340248962654,34.75103734439834,Builder
69e876f9-600c-83e8-be66-0ad9c635624f,Poster Display Ideas,10,5,5,1.0,14365.442049833331,2,0.0417669012842498,56.4,36.0,148,11.8,59,7,Wednesday,April,2026,7,1,create_content,2,80.9820193637621,26.45228215767635,34.56431535269709,31.74273858921162,52.9045643153527,1.2448132780082988,96.43153526970954,51.55601659751038,Creator
69e9917d-01bc-83e8-b823-b7a978223e11,Voting Caption Ideas,7,3,4,0.75,1.633069916666667,1,257.1843346776488,30.666666666666668,41.0,47,6.666666666666667,20,3,Thursday,April,2026,3,0,other,0,36.583679114799445,10.477178423236515,17.053941908713693,12.572614107883817,20.95435684647303,75.93360995850622,33.69294605809129,37.136929460580916,Explorer
69eb0f0b-1234-83e8-b794-26acff131e68,Caption suggestions for post,4,2,2,1.0,5.496557883333334,1,43.66369009370904,16.0,16.0,28,3.0,6,6,Friday,April,2026,6,0,create_content,1,36.65283540802213,10.477178423236515,5.435684647302905,12.572614107883817,20.95435684647303,34.439834024896264,42.9045643153527,24.5850622406639,Creator
69eeebb4-e284-83e8-b873-35f00a029a3b,Resume Project Entry,10,5,5,1.0,3.57665595,1,167.75446349543347,208.4,36.0,899,27.4,137,4,Monday,April,2026,4,10,build,6,43.91424619640387,92.11618257261411,48.54771784232366,50.53941908713693,84.23236514522821,68.46473029045643,39.41908713692946,51.55601659751038,Builder
69f03d1a-c9ac-83e8-955d-e61f258ef5df,AI&DS Application Follow-up,6,3,3,1.0,1.7006841833333333,1,211.6795131794556,124.66666666666669,136.0,218,23.666666666666668,71,4,Tuesday,April,2026,4,4,learn,1,35.408022130013826,36.82572614107884,83.56846473029046,44.190871369294605,73.65145228215768,72.19917012448133,34.43983402489627,34.75103734439834,Learner
69f041a0-c874-83e8-bf31-1d7dd7bcb59a,SSC CGL Prep Guide,27,13,14,0.9285714285714286,24483.46051576667,2,0.0661671171424793,38.07692307692308,31.0,130,7.230769230769231,94,5,Tuesday,April,2026,5,1,other,0,90.24896265560166,26.45228215767635,30.37344398340249,31.74273858921162,52.9045643153527,2.0746887966804977,96.92946058091286,77.9045643153527,Explorer
69f1fae5-f140-83e8-9e07-b495a2a1ba39,Image Generation Prompt,4,2,2,1.0,0.8777548500000001,1,273.424863445642,442.5,442.5,870,71.5,143,12,Wednesday,April,2026,12,7,build,1,30.1521438450899,91.2863070539419,51.867219917012456,49.543568464730285,82.57261410788381,77.17842323651453,31.20331950207469,24.5850622406639,Builder
69f1fb4c-d1c0-83e8-b092-0ce59c436844,AI Image Prompt Creation,6,3,3,1.0,2.1836004,1,164.8653297553893,1174.3333333333333,870.0,2639,187.66666666666663,563,12,Wednesday,April,2026,12,20,build,3,36.376210235131396,94.50207468879668,56.92946058091287,53.40248962655601,89.00414937759335,67.63485477178423,36.18257261410788,34.75103734439834,Builder
69f5668c-3248-83e8-b50c-81dd3d48c7f5,Skin Glow Routine,24,12,12,1.0,13.412351766666664,1,107.36372151965108,37.5,38.5,77,8.166666666666666,98,2,Saturday,May,2026,2,2,planning,2,58.16044260027663,33.29875518672199,30.33195020746888,39.95850622406639,66.59751037344398,58.09128630705395,50.622406639004154,75.72614107883817,Planner
69f569e3-29ec-83e8-8c4a-fbcf0f352d26,Personalized Daily Plan,23,13,10,1.3,136.13559998333332,1,10.136951687647828,53.92307692307692,24.0,291,9.076923076923077,118,3,Saturday,May,2026,5,3,build,2,66.25172890733057,85.26970954356847,36.05809128630706,42.32365145228216,70.53941908713693,17.42738589211618,66.05809128630705,75.72614107883818,Builder
69f58a63-711c-83e8-a40b-9abefb997ec8,Sock size guide,8,4,4,1.0,8558.463426133334,2,0.0560848339357642,15.5,15.5,31,3.0,12,6,Sunday,April,2026,5,0,other,0,78.21576763485477,10.477178423236515,6.763485477178424,12.572614107883817,20.95435684647303,1.6597510373443984,95.93360995850622,43.983402489626556,Explorer
69f72315-0fa8-83e8-ad93-bf2d4044d57b,Track Steps and Cycling,4,2,2,1.0,2.318979783333333,1,103.49378710625098,49.0,49.0,54,9.0,18,10,Sunday,May,2026,10,0,other,0,33.19502074688796,10.477178423236515,24.77178423236515,12.572614107883817,20.95435684647303,56.84647302904564,36.6804979253112,24.5850622406639,Explorer
69f826d5-7434-83e8-9ddd-f9a45b5aa4f4,Using Fresh Mehndi Leaves,2,1,1,1.0,0.0361403166666666,1,3320.3914926035977,55.0,55.0,55,11.0,11,4,Monday,May,2026,4,1,other,0,21.715076071922542,26.45228215767635,25.145228215767638,31.74273858921162,52.9045643153527,89.62655601659752,24.481327800829877,9.751037344398341,Explorer
69f987c6-faec-83e8-9880-8c62fe949f17,Phone Comparison Advice,2,1,1,1.0,0.1458664,1,822.6706081729582,32.0,32.0,32,7.0,7,6,Tuesday,May,2026,6,0,research,1,23.236514522821576,10.477178423236515,14.605809128630707,12.572614107883817,20.95435684647303,84.23236514522821,27.219917012448132,9.751037344398341,Researcher
69f9e809-1764-83e8-a688-157a1bdcff20,Photography Beginner Tips,14,7,7,1.0,17.682354966666665,1,47.50498457832679,21.142857142857142,16.0,62,4.0,28,12,Tuesday,May,2026,12,1,learn,2,55.04840940525588,26.45228215767635,53.85892116182573,31.74273858921162,52.9045643153527,37.75933609958506,53.60995850622407,61.51452282157676,Learner
69f9ecd0-e510-83e8-b564-3f7f5e11b345,Faceless Content Ideas,48,24,24,1.0,8380.618815016667,4,0.3436500410732823,79.33333333333333,37.0,476,15.0,360,13,Tuesday,May,2026,6,2,create_content,4,94.53665283540802,33.29875518672199,44.315352697095435,39.95850622406639,66.59751037344398,4.979253112033195,98.09128630705393,87.96680497925311,Creator
69fb3b21-c6d0-83e8-8d44-79363b252ef9,Caption Suggestions,2,1,1,1.0,0.0188495166666666,1,6366.210981537103,16.0,16.0,16,3.0,3,12,Wednesday,May,2026,12,0,create_content,1,20.885200553250346,10.477178423236515,4.564315352697095,12.572614107883817,20.95435684647303,92.11618257261411,22.987551867219917,9.751037344398341,Creator
69fec9e5-7e10-83e9-86a1-b07cc814cb65,Hotspot Data Consumption Issues,2,1,1,1.0,0.0198058166666666,1,6058.826152923089,85.0,85.0,85,18.0,18,5,Saturday,May,2026,5,0,other,0,21.023513139695712,10.477178423236515,32.9045643153527,12.572614107883817,20.95435684647303,91.70124481327801,23.236514522821576,9.751037344398341,Explorer
69ffec63-2b88-83ec-b178-c6e8d4437548,Short Hair Captions,2,1,1,1.0,0.0134773,1,8903.860565543544,31.0,31.0,31,7.0,7,2,Sunday,May,2026,2,1,create_content,1,19.778699861687414,26.45228215767635,13.858921161825727,31.74273858921162,52.9045643153527,95.4356846473029,20.99585062240664,9.751037344398341,Creator
6a015e84-5f6c-83e9-8c42-51c8c54dd5a8,Commerce with Business Maths Degrees,30,15,15,1.0,30.800733316666665,1,58.44016704063332,38.266666666666666,27.0,109,6.533333333333333,98,4,Monday,May,2026,4,1,learn,2,62.44813278008298,26.45228215767635,70.8298755186722,31.74273858921162,52.9045643153527,42.738589211618255,55.850622406639,80.18672199170123,Learner
6a0412d4-e994-83e9-9f38-19b2eb5bc650,Content Creator Bio Ideas,10,5,5,1.0,232.9084969,1,2.5761189822869017,91.4,43.0,212,13.0,65,5,Wednesday,May,2026,5,0,create_content,10,59.95850622406639,10.477178423236515,41.03734439834025,12.572614107883817,20.95435684647303,9.95850622406639,68.29875518672199,51.55601659751038,Creator
6a042726-1eb0-83e9-9d87-541b0bc2986a,Insert button battery,6,3,3,1.0,1.9085817,1,188.62173937851335,7.0,0.0,21,1.0,3,7,Wednesday,May,2026,7,0,other,0,35.9612724757953,10.477178423236515,2.240663900414938,12.572614107883817,20.95435684647303,70.53941908713693,35.43568464730291,34.75103734439834,Explorer
6a044766-5808-83e9-ad71-c195c8c7bae6,Legit Online Typing Jobs,4,2,2,1.0,1.0428011666666666,1,230.1493397510903,56.0,56.0,63,11.0,22,9,Wednesday,May,2026,9,0,other,0,30.70539419087137,10.477178423236515,28.340248962655604,12.572614107883817,20.95435684647303,73.44398340248964,32.19917012448133,24.5850622406639,Explorer
6a05c9c9-57c0-83e8-99d4-7c66aa9232c5,Best camera multitasking phone,8,4,4,1.0,6.113760883333333,1,78.51141206855563,26.0,19.5,50,5.0,20,13,Thursday,May,2026,13,0,other,0,44.32918395573997,10.477178423236515,14.066390041493776,12.572614107883817,20.95435684647303,50.20746887966805,44.64730290456431,43.983402489626556,Explorer
6a06abfb-bcd0-83e8-a27d-93851695fe18,CECC Acronym Meaning,12,6,6,1.0,3.11191235,1,231.3689844124305,39.333333333333336,28.0,114,6.0,36,5,Friday,May,2026,5,1,learn,1,45.08990318118949,26.45228215767635,65.35269709543569,31.74273858921162,52.9045643153527,73.85892116182573,38.42323651452282,56.95020746887967,Learner
6a07ed91-9908-83e8-9157-4637971dd1e0,Best Camera Mobiles 2026,4,2,2,1.0,1.0170311666666667,1,235.98096879036976,15.5,15.5,23,3.0,6,4,Saturday,May,2026,4,0,other,0,30.567081604426004,10.477178423236515,4.605809128630705,12.572614107883817,20.95435684647303,74.27385892116183,31.95020746887967,24.5850622406639,Explorer
6a09490e-6694-83ec-b908-6eb6b34ad665,Infosys Test Error Fix,8,4,4,1.0,56.72490508333333,1,8.461891638158624,103.75,97.5,187,18.25,73,4,Sunday,May,2026,4,2,troubleshoot,2,53.18118948824343,33.29875518672199,42.73858921161826,79.95850622406638,66.59751037344398,14.937759336099585,60.58091286307054,43.983402489626556,Problem Solver
6a094d1b-ed18-83e8-b2a9-50eeab723a58,Python meeting scheduler,9,5,4,1.25,14.24953895,1,37.89596294271683,53.2,36.0,98,10.6,53,5,Sunday,May,2026,5,4,troubleshoot,1,49.446749654218536,36.82572614107884,32.323651452282164,84.1908713692946,73.65145228215768,31.535269709543567,51.12033195020747,50.10373443983403,Problem Solver
6a0a6d18-b1d8-83ec-9931-c88004a574ee,Samsung 4C Error Fix,6,3,3,1.0,6.351399433333333,1,56.68042197293602,111.66666666666669,151.0,153,21.666666666666668,65,1,Monday,May,2026,1,2,troubleshoot,1,41.355463347164594,33.29875518672199,42.86307053941909,79.95850622406638,66.59751037344398,42.32365145228216,45.14522821576763,34.75103734439834,Problem Solver
6a0c7111-9ed8-83ec-a0b0-569c3594fe8a,Language Learning for Growth,14,7,7,1.0,2.328349983333333,1,360.7705052989636,28.0,27.0,54,5.714285714285714,40,14,Tuesday,May,2026,14,0,create_content,2,45.78146611341632,10.477178423236515,19.70954356846473,12.572614107883817,20.95435684647303,79.25311203319502,36.92946058091286,61.51452282157676,Creator
6a0c7c10-ddc4-83ec-b96b-e56ad6682f0f,TCS NQT Test Prep,22,11,11,1.0,743.2900147833334,2,1.7758882451619853,28.09090909090909,25.0,62,5.181818181818182,57,15,Tuesday,May,2026,3,2,create_content,1,84.99308437067772,33.29875518672199,21.53526970954357,39.95850622406639,66.59751037344398,7.468879668049793,90.95435684647303,73.34024896265561,Creator
6a0fdf4d-60fc-83e8-94ce-1a9c0746d649,Double-Sided Card Canva,16,9,7,1.2857142857142858,7.924919200000001,1,121.1368817489016,21.11111111111111,16.0,44,4.333333333333333,39,4,Friday,May,2026,4,0,build,1,52.35131396957123,60.477178423236516,15.767634854771785,12.572614107883817,20.95435684647303,60.99585062240664,46.63900414937759,67.11618257261411,Builder
6a143e70-4208-8322-bb6e-a9e9aa8a281c,Black Screen After Login,2,1,1,1.0,0.0255696833333333,1,4693.057729172764,92.0,92.0,92,19.0,19,12,Monday,May,2026,12,0,other,0,21.576763485477176,10.477178423236515,34.232365145228215,12.572614107883817,20.95435684647303,90.04149377593362,24.232365145228215,9.751037344398341,Explorer
6a147e27-419c-8323-a91a-ff755df4b5d0,Night Photography Tips,2,1,1,1.0,0.0409779333333333,1,2928.405369393934,52.0,52.0,52,10.0,10,16,Monday,May,2026,16,0,other,0,21.85338865836791,10.477178423236515,23.568464730290454,12.572614107883817,20.95435684647303,89.21161825726142,24.730290456431536,9.751037344398341,Explorer
6a153ac8-f66c-8323-a886-e6c83e5ad359,Free Digital Marketing Courses,8,4,4,1.0,2055.32624565,2,0.2335395662931357,35.25,33.0,58,6.0,24,6,Tuesday,May,2026,6,0,other,0,76.8326417704011,10.477178423236515,21.53526970954357,12.572614107883817,20.95435684647303,4.564315352697095,93.44398340248962,43.983402489626556,Explorer
6a17d638-bf18-8323-85a3-dc7cae7e5c2f,Nexellence RPO Overview,10,5,5,1.0,5.521763750000001,1,108.6609328405258,23.2,32.0,45,2.2,11,5,Thursday,May,2026,5,0,research,2,45.98893499308437,10.477178423236515,10.456431535269711,12.572614107883817,20.95435684647303,58.921161825726145,43.15352697095436,51.55601659751038,Researcher
6a17da65-e764-83a9-8fe7-30d0d39c6f5e,AI/ML Experience Guidance,4,2,2,1.0,5.776464633333333,1,41.54790433842005,0.0,0.0,0,0.0,0,6,Thursday,May,2026,6,0,other,0,37.2060857538036,10.477178423236515,0.6224066390041494,12.572614107883817,20.95435684647303,33.19502074688796,43.90041493775934,24.5850622406639,Explorer
6a1d2a85-a92c-8320-83da-f187626a9b08,Eye Scratch and Dark Circles,2,1,1,1.0,0.0516831166666666,1,2321.8414008185136,86.0,86.0,86,20.0,20,6,Monday,June,2026,6,0,other,0,22.268326417704014,10.477178423236515,33.56846473029046,12.572614107883817,20.95435684647303,87.55186721991701,25.477178423236516,9.751037344398341,Explorer
6a207d63-e3e8-8323-94e2-d1abb5e59e01,Redmi 10 IR Issue,11,5,6,0.8333333333333334,3.5875489833333334,1,183.96961353452184,24.2,13.0,79,5.2,26,19,Wednesday,June,2026,19,0,other,0,45.08990318118949,10.477178423236515,14.854771784232366,12.572614107883817,20.95435684647303,69.29460580912863,39.91701244813278,52.9045643153527,Explorer
6a212f26-b70c-8323-92e8-ab53bf5f7823,Fresher Developer Role Chennai,2,1,1,1.0,0.2997488333333333,1,400.3351695002427,873.0,873.0,873,135.0,135,7,Thursday,June,2026,7,5,build,3,23.789764868603044,88.17427385892117,53.94190871369295,45.809128630705395,76.34854771784232,80.08298755186722,28.21576763485477,9.751037344398341,Builder
6a22d6a2-62bc-8322-856b-43499321ce00,Parametric Line Equation,8,4,4,1.0,6.88852435,1,69.68110666546457,17.5,19.5,31,3.25,13,14,Friday,June,2026,14,1,learn,1,45.0207468879668,26.45228215767635,48.71369294605809,31.74273858921162,52.9045643153527,45.643153526970956,45.89211618257261,43.983402489626556,Learner
6a22db2e-1e48-8321-adab-52117d3d6df6,Signature in SSC Format,7,3,4,0.75,5.399916283333334,1,77.77898359208203,20.33333333333333,29.0,32,4.0,12,14,Friday,June,2026,14,0,other,0,41.56293222683264,10.477178423236515,9.253112033195022,12.572614107883817,20.95435684647303,49.37759336099585,42.65560165975104,37.136929460580916,Explorer
6a22debc-6240-8322-a3ef-1d9af5ea0e13,CGPA to Percentage Conversion,6,3,3,1.0,0.8098010999999999,1,444.5536070523984,27.33333333333333,35.0,43,4.333333333333333,13,14,Friday,June,2026,14,0,other,0,33.4716459197787,10.477178423236515,13.360995850622407,12.572614107883817,20.95435684647303,81.74273858921161,30.95435684647303,34.75103734439834,Explorer
6a23f1d0-44e0-8324-8816-013e7da3d213,Ice for Skin and Weight,6,3,3,1.0,2.4327530666666664,1,147.98049375938857,55.66666666666666,50.0,85,11.0,33,10,Saturday,June,2026,10,0,other,0,36.92946058091286,10.477178423236515,30.290456431535276,12.572614107883817,20.95435684647303,64.73029045643153,37.17842323651452,34.75103734439834,Explorer
6a2565db-81d4-8324-b54e-6505c43c76b6,Poster Arrangement Tips,12,6,6,1.0,5.1411496,1,140.04649854966289,33.666666666666664,28.5,86,6.333333333333333,38,12,Sunday,June,2026,12,1,create_content,3,47.16459197786998,26.45228215767635,23.48547717842324,31.74273858921162,52.9045643153527,63.48547717842323,42.15767634854772,56.95020746887967,Creator
6a26c426-c13c-8324-958f-d71ea247d05e,Teaching Basics for Weak Students,42,21,21,1.0,34.79105623333333,1,72.43240857935169,58.285714285714285,41.0,165,10.904761904761903,229,13,Monday,June,2026,13,1,learn,5,65.42185338865836,26.45228215767635,79.41908713692946,31.74273858921162,52.9045643153527,47.30290456431535,57.34439834024896,86.20331950207469,Learner
